Fuel Type Code,State,Latitude,Longitude,Country
ELEC,MO,39.264102,-93.961702,US
ELEC,MO,39.264104,-93.961846,US
ELEC,MO,40.330887,-94.871154,US
ELEC,MO,40.330883,-94.871279,US
ELEC,MO,39.045202,-94.444499,US
ELEC,MO,39.045255,-94.444495,US
ELEC,MO,39.015274,-94.122904,US
ELEC,MO,39.015306,-94.122971,US
ELEC,MO,39.809861,-94.81302,US
ELEC,MO,39.023706,-94.244258,US
ELEC,MO,39.023654,-94.24426,US
ELEC,MO,39.809738,-94.812866,US
ELEC,MO,39.809737,-94.812946,US
ELEC,KS,38.99383,-94.714239,US
ELEC,KS,38.993778,-94.71424,US
ELEC,PA,39.878084,-75.241619,US
ELEC,PA,39.878922,-75.241241,US
ELEC,PA,39.878973,-75.241238,US
ELEC,MO,39.15147,-94.582293,US
ELEC,MO,39.151511,-94.582291,US
ELEC,GA,33.640254,-84.397953,US
ELEC,GA,33.640272,-84.398103,US
ELEC,GA,33.640263,-84.397985,US
ELEC,KS,38.879332,-94.610402,US
ELEC,KS,38.879382,-94.610509,US
ELEC,TX,30.259966,-97.752658,US
ELEC,KS,39.022904,-94.649655,US
ELEC,KS,39.022953,-94.649654,US
ELEC,MO,38.910293,-94.396913,US
ELEC,CA,37.700108,-121.892048,US
ELEC,CA,37.699445,-121.890222,US
ELEC,MI,42.371338,-83.076242,US
ELEC,KS,38.976465,-94.70953,US
ELEC,KS,38.976423,-94.709565,US
ELEC,KS,38.935013,-94.669994,US
ELEC,KS,38.935013,-94.670129,US
ELEC,MO,39.087801,-94.560922,US
ELEC,VA,38.917753,-77.237474,US
ELEC,VA,38.917718,-77.237432,US
ELEC,PA,40.457755,-79.916617,US
ELEC,PA,40.457808,-79.916429,US
ELEC,PA,40.457822,-79.916465,US
ELEC,PA,40.457642,-79.916407,US
ELEC,MO,38.989022,-94.575568,US
ELEC,GA,33.641652,-84.415299,US
ELEC,GA,33.641605,-84.415283,US
ELEC,GA,33.64169,-84.415267,US
ELEC,GA,33.641533,-84.415275,US
ELEC,CO,40.016783,-105.278613,US
ELEC,MI,42.33044,-83.04442,US
ELEC,GA,33.763953,-84.38002,US
ELEC,MI,42.33431,-83.046141,US
ELEC,MI,42.334855,-83.047075,US
ELEC,MI,42.369151,-83.074203,US
ELEC,MD,39.103753,-76.856475,US
ELEC,MI,42.829621,-86.006147,US
ELEC,MI,42.829716,-86.006108,US
ELEC,MI,42.829875,-86.00612,US
ELEC,UT,40.574738,-111.893221,US
ELEC,UT,40.574685,-111.89327,US
ELEC,OR,45.530613,-122.656715,US
ELEC,MO,39.230675,-94.536528,US
ELEC,MO,39.23065,-94.536659,US
ELEC,GA,33.653845,-84.423648,US
ELEC,GA,33.653822,-84.423798,US
ELEC,GA,33.653822,-84.424038,US
ELEC,GA,33.653831,-84.424175,US
ELEC,GA,33.65382,-84.423958,US
ELEC,GA,33.6538,-84.423757,US
ELEC,GA,33.65384,-84.424202,US
ELEC,GA,33.653824,-84.424014,US
ELEC,GA,33.653829,-84.424175,US
ELEC,GA,33.653826,-84.424105,US
ELEC,GA,33.653831,-84.424127,US
ELEC,GA,33.653813,-84.423891,US
ELEC,AZ,33.435096,-111.930373,US
ELEC,TN,36.130683,-86.667512,US
ELEC,KS,38.968951,-94.783595,US
ELEC,KS,38.968934,-94.783713,US
ELEC,MO,39.044844,-94.580697,US
ELEC,MO,39.044853,-94.580558,US
ELEC,DE,38.554796,-75.555058,US
ELEC,IA,41.655258,-91.533787,US
ELEC,MD,39.289857,-76.621746,US
ELEC,MD,39.289666,-76.622139,US
ELEC,FL,27.385903,-82.559873,US
ELEC,FL,27.385915,-82.560134,US
ELEC,AZ,33.508215,-112.027167,US
ELEC,GA,33.847693,-84.357465,US
ELEC,AZ,33.508126,-112.02761,US
ELEC,RI,41.833305,-71.415643,US
ELEC,CO,39.736084,-104.988171,US
ELEC,MO,39.027106,-94.258212,US
ELEC,MO,39.027101,-94.25816,US
ELEC,MI,42.822344,-86.010379,US
ELEC,MI,42.82252,-86.010336,US
ELEC,MI,42.822499,-86.010338,US
ELEC,AZ,33.528608,-111.925324,US
ELEC,MO,39.170149,-94.636302,US
ELEC,MO,39.008337,-94.531045,US
ELEC,MO,39.008317,-94.531161,US
ELEC,KS,38.915306,-94.669383,US
ELEC,KS,38.91525,-94.669383,US
ELEC,MO,39.190627,-93.876485,US
ELEC,MO,39.14756,-94.550958,US
ELEC,MO,40.35176,-94.886692,US
ELEC,KS,38.917117,-94.654869,US
ELEC,KS,38.917066,-94.65485,US
ELEC,MO,38.499153,-94.07047,US
ELEC,KS,38.929293,-94.687233,US
ELEC,KS,38.929291,-94.687358,US
ELEC,IL,41.889417,-87.804171,US
ELEC,IL,41.889449,-87.804203,US
ELEC,TX,30.259236,-97.751809,US
ELEC,FL,27.336035,-82.543673,US
ELEC,FL,27.335937,-82.543768,US
ELEC,SC,34.125714,-80.882187,US
ELEC,FL,29.645548,-82.343155,US
ELEC,FL,29.645579,-82.343152,US
ELEC,FL,29.645579,-82.343205,US
ELEC,MI,42.633402,-83.221143,US
ELEC,MI,42.67089,-83.221202,US
ELEC,MI,42.670713,-83.220667,US
ELEC,MN,44.146623,-94.001755,US
ELEC,GA,33.829936,-84.338579,US
ELEC,AZ,33.542269,-111.875402,US
ELEC,KS,38.92249,-94.771863,US
ELEC,KS,38.92213,-94.773188,US
ELEC,FL,27.493332,-82.573237,US
ELEC,MO,39.082676,-94.572021,US
ELEC,MO,39.082677,-94.571948,US
ELEC,MO,39.276215,-94.424715,US
ELEC,MO,39.276275,-94.424624,US
ELEC,IL,42.139054,-87.79708,US
ELEC,WA,48.750815,-122.47958,US
ELEC,KS,38.914811,-94.729988,US
ELEC,KS,38.914836,-94.72993,US
ELEC,KS,38.830214,-94.758173,US
ELEC,KS,38.830172,-94.758146,US
ELEC,KS,38.900426,-94.724904,US
ELEC,KS,38.900373,-94.724898,US
ELEC,KS,39.019902,-94.662799,US
ELEC,KS,39.01493,-94.650267,US
ELEC,KS,38.911556,-94.769553,US
ELEC,KS,38.911542,-94.769616,US
ELEC,GA,33.692566,-85.15111,US
ELEC,GA,33.653992,-84.397638,US
ELEC,MO,39.245764,-94.646711,US
ELEC,MO,39.102004,-94.58596,US
ELEC,MO,39.10201,-94.585907,US
ELEC,MD,39.081586,-77.150027,US
ELEC,DE,38.927238,-75.417969,US
ELEC,MO,39.044881,-94.587544,US
ELEC,MO,39.04486,-94.587538,US
ELEC,MO,39.044937,-94.587388,US
ELEC,MO,39.044864,-94.587383,US
ELEC,MO,39.044956,-94.587383,US
ELEC,GA,33.979813,-84.007298,US
ELEC,GA,33.981345,-84.004111,US
ELEC,GA,33.981231,-84.000121,US
ELEC,IL,41.880925,-87.636038,US
ELEC,GA,33.963711,-84.120437,US
ELEC,WA,47.61008,-122.322151,US
ELEC,KY,39.073421,-84.655854,US
ELEC,KY,39.07348,-84.655973,US
ELEC,KY,39.073466,-84.655929,US
ELEC,WA,47.616729,-122.342786,US
ELEC,WA,47.616629,-122.342611,US
ELEC,WA,47.616703,-122.342746,US
ELEC,WA,47.616701,-122.342813,US
ELEC,WA,47.616676,-122.342772,US
ELEC,WA,47.616608,-122.342771,US
ELEC,WA,47.616642,-122.34273,US
ELEC,WA,47.616646,-122.3428,US
ELEC,WA,47.61659,-122.342801,US
ELEC,WA,47.616588,-122.342651,US
ELEC,WA,47.616537,-122.342701,US
ELEC,WA,47.616616,-122.342831,US
ELEC,WA,47.616679,-122.342837,US
ELEC,WA,47.616655,-122.34286,US
ELEC,OR,45.150898,-122.87834,US
ELEC,MO,39.045999,-94.589749,US
ELEC,MO,39.045994,-94.589808,US
ELEC,WA,47.545335,-122.019501,US
ELEC,MA,42.646702,-71.308492,US
ELEC,AZ,33.342284,-111.703391,US
ELEC,IL,42.047295,-87.973307,US
ELEC,IL,42.047245,-87.973323,US
ELEC,NV,39.497075,-119.800738,US
ELEC,MN,44.460293,-93.15224,US
ELEC,CA,37.70295,-121.918322,US
ELEC,CA,37.702799,-121.918443,US
ELEC,OH,41.153119,-81.355061,US
ELEC,CO,39.732512,-104.991871,US
ELEC,IL,39.7753,-89.66895,US
ELEC,PA,39.890226,-75.234931,US
ELEC,PA,39.890273,-75.234958,US
ELEC,MO,39.129724,-94.582022,US
ELEC,MO,39.000229,-94.355162,US
ELEC,MI,42.274074,-83.794254,US
ELEC,MN,45.013279,-93.17085,US
ELEC,MO,39.186417,-93.883219,US
ELEC,GA,33.92105,-84.305822,US
ELEC,MO,39.210771,-94.642516,US
ELEC,MO,39.754107,-94.847705,US
ELEC,MO,39.753997,-94.847712,US
ELEC,CO,40.014953,-105.251062,US
ELEC,MO,39.013181,-94.582198,US
ELEC,MO,39.05378,-94.595706,US
ELEC,MO,39.053828,-94.595705,US
ELEC,VT,44.506343,-73.246288,US
ELEC,MO,39.038332,-94.592848,US
ELEC,MO,39.038336,-94.592784,US
ELEC,MO,39.038332,-94.592738,US
ELEC,MO,39.03833,-94.592655,US
ELEC,MO,39.038332,-94.592617,US
ELEC,MO,38.939966,-94.588956,US
ELEC,MO,38.94011,-94.588954,US
ELEC,NC,35.10683,-80.883225,US
ELEC,NC,35.107013,-80.883413,US
ELEC,MA,42.348117,-71.074254,US
ELEC,MA,42.348093,-71.074279,US
ELEC,MA,42.348117,-71.074226,US
ELEC,MO,38.977939,-93.416544,US
ELEC,MO,38.97794,-93.416615,US
ELEC,MO,36.639962,-93.213643,US
ELEC,MO,36.647706,-93.216614,US
ELEC,MO,39.08688,-94.585285,US
ELEC,MO,39.086864,-94.58534,US
ELEC,WI,43.065961,-89.415142,US
ELEC,MS,34.933889,-89.991768,US
ELEC,KS,38.925905,-94.778283,US
ELEC,KS,38.925856,-94.778285,US
ELEC,KS,38.925808,-94.778295,US
ELEC,KS,38.925758,-94.778285,US
ELEC,KS,38.925662,-94.778274,US
ELEC,MO,39.009268,-94.545664,US
ELEC,MO,39.009274,-94.545728,US
ELEC,DE,39.306624,-75.606253,US
ELEC,HI,21.63948,-157.920008,US
ELEC,MO,38.718512,-93.990707,US
ELEC,GA,33.645984,-84.462065,US
ELEC,GA,33.645977,-84.461843,US
ELEC,GA,33.645984,-84.461596,US
ELEC,GA,33.645959,-84.461757,US
ELEC,MD,39.286389,-76.625156,US
ELEC,MD,39.286322,-76.625156,US
ELEC,KS,38.853617,-94.800396,US
ELEC,KS,38.853747,-94.80039,US
ELEC,KS,38.988081,-94.799714,US
ELEC,KS,38.988145,-94.799602,US
ELEC,MO,39.046184,-94.591121,US
ELEC,MO,39.046186,-94.591157,US
ELEC,MO,39.37715,-94.582547,US
ELEC,MO,39.377117,-94.582434,US
ELEC,KS,38.948501,-94.63136,US
ELEC,MO,39.255984,-94.546079,US
ELEC,MO,39.256016,-94.546088,US
ELEC,MO,39.049444,-94.481959,US
ELEC,MO,39.049408,-94.48192,US
ELEC,MO,39.04948,-94.481995,US
ELEC,MO,39.049524,-94.482028,US
ELEC,MD,38.998554,-77.110069,US
ELEC,MD,38.998452,-77.110047,US
ELEC,MO,39.103867,-94.58658,US
ELEC,MO,39.103858,-94.586655,US
ELEC,MO,39.103854,-94.586526,US
ELEC,MO,39.222074,-94.571634,US
ELEC,MO,39.22211,-94.571729,US
ELEC,NC,36.008509,-78.936684,US
ELEC,IL,41.86948,-88.36306,US
ELEC,NE,41.303818,-95.958785,US
ELEC,WA,47.616939,-122.203004,US
ELEC,WA,47.616865,-122.202993,US
ELEC,WA,47.61677,-122.203004,US
ELEC,MO,39.768271,-94.852815,US
ELEC,WA,47.614098,-122.200748,US
ELEC,WA,47.614394,-122.200531,US
ELEC,WA,47.614456,-122.200654,US
ELEC,WA,47.614157,-122.20117,US
ELEC,FL,27.966454,-82.520537,US
ELEC,FL,27.96646,-82.52041,US
ELEC,FL,27.966459,-82.520467,US
ELEC,IL,42.050514,-87.673331,US
ELEC,IL,42.050597,-87.673564,US
ELEC,MO,38.785333,-94.273551,US
ELEC,MO,38.785428,-94.273656,US
ELEC,GA,33.755643,-84.398666,US
ELEC,GA,33.755623,-84.398661,US
ELEC,GA,33.755575,-84.39861,US
ELEC,GA,33.755595,-84.398616,US
ELEC,GA,33.755612,-84.398635,US
ELEC,GA,33.755608,-84.398648,US
ELEC,GA,33.755594,-84.398629,US
ELEC,GA,33.755626,-84.39865,US
ELEC,GA,33.755579,-84.398597,US
ELEC,MO,39.093584,-94.581917,US
ELEC,MN,44.95693,-93.003255,US
ELEC,MN,44.956954,-93.00314,US
ELEC,MN,44.957109,-93.002863,US
ELEC,TN,35.038071,-85.195733,US
ELEC,TN,35.038053,-85.195756,US
ELEC,AZ,33.431675,-111.906195,US
ELEC,WA,47.423292,-122.298719,US
ELEC,TN,36.041636,-86.770464,US
ELEC,TN,36.041707,-86.770481,US
ELEC,TN,36.041803,-86.770483,US
ELEC,OR,45.530915,-122.658197,US
ELEC,OR,45.531173,-122.656725,US
ELEC,MN,44.954296,-92.987975,US
ELEC,MN,44.954269,-92.987718,US
ELEC,MN,44.954259,-92.98762,US
ELEC,MN,44.954302,-92.987871,US
ELEC,WA,47.598754,-122.331002,US
ELEC,WA,47.598758,-122.330972,US
ELEC,WA,47.59856,-122.330929,US
ELEC,WA,47.59855,-122.331009,US
ELEC,WA,47.598665,-122.330941,US
ELEC,MO,39.247429,-94.650762,US
ELEC,MO,39.247475,-94.650756,US
ELEC,MO,39.247198,-94.649368,US
ELEC,MO,39.249311,-94.649416,US
ELEC,MO,39.249282,-94.649415,US
ELEC,MO,39.247196,-94.649303,US
ELEC,KS,38.925628,-94.655291,US
ELEC,KS,38.925635,-94.65516,US
ELEC,KS,38.925631,-94.655223,US
ELEC,KS,38.92563,-94.655357,US
ELEC,KS,38.925629,-94.655478,US
ELEC,KS,38.93073,-94.69529,US
ELEC,KS,38.930669,-94.695289,US
ELEC,KS,38.930697,-94.695289,US
ELEC,KS,38.928631,-94.692581,US
ELEC,KS,38.92863,-94.692646,US
ELEC,KS,38.928626,-94.692517,US
ELEC,KS,38.933193,-94.690067,US
ELEC,KS,38.933229,-94.690022,US
ELEC,KS,38.933247,-94.690049,US
ELEC,KS,39.023361,-94.658693,US
ELEC,KS,39.023311,-94.658691,US
ELEC,MO,39.050302,-94.595656,US
ELEC,MO,39.050322,-94.595604,US
ELEC,MO,39.184128,-93.881252,US
ELEC,MO,38.381441,-93.75623,US
ELEC,KS,38.989006,-94.699811,US
ELEC,KS,38.98903,-94.699846,US
ELEC,KS,38.924404,-94.657889,US
ELEC,KS,38.924434,-94.657637,US
ELEC,KS,38.924424,-94.657697,US
ELEC,KS,38.92442,-94.657766,US
ELEC,KS,38.924402,-94.657954,US
ELEC,KS,38.885052,-94.687575,US
ELEC,KS,39.012716,-94.658594,US
ELEC,KS,39.012751,-94.658595,US
ELEC,KS,38.911366,-94.662434,US
ELEC,KS,38.911297,-94.662438,US
ELEC,KS,38.884636,-94.773433,US
ELEC,KS,38.884685,-94.773439,US
ELEC,SC,34.891968,-82.165621,US
ELEC,SC,34.892075,-82.165627,US
ELEC,SC,34.8919,-82.165621,US
ELEC,MO,39.105198,-94.590552,US
ELEC,MO,39.10521,-94.590614,US
ELEC,MO,39.105202,-94.5907,US
ELEC,MO,39.100446,-94.587599,US
ELEC,MO,39.100447,-94.587622,US
ELEC,MO,39.100448,-94.587653,US
ELEC,MO,39.103085,-94.58172,US
ELEC,MO,39.103029,-94.581728,US
ELEC,MO,39.00726,-94.533835,US
ELEC,CO,39.624387,-104.904384,US
ELEC,CO,39.62438,-104.904359,US
ELEC,CO,39.62439,-104.904418,US
ELEC,CO,39.624388,-104.904406,US
ELEC,MO,39.086578,-94.587496,US
ELEC,MO,39.086592,-94.587521,US
ELEC,MO,39.183786,-94.595909,US
ELEC,MO,39.093177,-94.554479,US
ELEC,MO,39.093173,-94.554405,US
ELEC,MO,39.093181,-94.554541,US
ELEC,MO,39.073992,-94.586874,US
ELEC,MO,39.073967,-94.586709,US
ELEC,MO,39.073961,-94.586663,US
ELEC,MO,39.073978,-94.58676,US
ELEC,MO,39.006179,-94.529649,US
ELEC,MO,39.006251,-94.529577,US
ELEC,MO,39.100013,-94.579058,US
ELEC,MO,39.099965,-94.579064,US
ELEC,MO,39.100027,-94.578856,US
ELEC,GA,33.741872,-84.3595,US
ELEC,MO,39.099614,-94.589845,US
ELEC,MO,39.099551,-94.58992,US
ELEC,MO,39.099668,-94.589841,US
ELEC,MO,39.099668,-94.58991,US
ELEC,MO,39.099597,-94.589912,US
ELEC,CO,40.009614,-105.242986,US
ELEC,GA,33.85171,-84.36676,US
ELEC,GA,33.851301,-84.366785,US
ELEC,GA,33.851738,-84.367026,US
ELEC,MO,39.142161,-94.579284,US
ELEC,GA,33.892091,-84.466122,US
ELEC,GA,33.892019,-84.466026,US
ELEC,GA,33.892046,-84.466058,US
ELEC,GA,33.891965,-84.465963,US
ELEC,GA,33.89193,-84.465933,US
ELEC,GA,33.891895,-84.465865,US
ELEC,GA,33.891825,-84.465797,US
ELEC,IA,40.815569,-91.174543,US
ELEC,MO,39.084777,-94.573444,US
ELEC,GA,33.935021,-84.51563,US
ELEC,VA,38.926834,-77.207565,US
ELEC,GA,33.934363,-84.498526,US
ELEC,CA,38.840131,-121.315698,US
ELEC,CA,38.840485,-121.314487,US
ELEC,CA,38.839839,-121.315794,US
ELEC,CA,38.840296,-121.315568,US
ELEC,IL,42.080333,-87.950014,US
ELEC,GA,33.772219,-84.365045,US
ELEC,GA,33.773022,-84.366601,US
ELEC,TX,30.300934,-97.699428,US
ELEC,TX,30.302259,-97.697916,US
ELEC,CO,39.60044,-104.89216,US
ELEC,CO,39.368492,-107.038451,US
ELEC,CO,39.368438,-107.038374,US
ELEC,CO,39.749085,-104.991452,US
ELEC,MO,38.866698,-94.172213,US
ELEC,MO,38.86671,-94.172176,US
ELEC,IL,41.891113,-87.621403,US
ELEC,IL,41.891147,-87.621408,US
ELEC,IL,41.891121,-87.621419,US
ELEC,IL,41.892053,-87.617242,US
ELEC,MO,39.018784,-94.277021,US
ELEC,MO,39.018653,-94.277023,US
ELEC,MD,39.291356,-76.626754,US
ELEC,MO,39.080471,-94.581499,US
ELEC,MO,39.080466,-94.581373,US
ELEC,MO,39.08046,-94.581445,US
ELEC,KS,38.970645,-94.704798,US
ELEC,KS,38.970497,-94.704798,US
ELEC,KS,38.970592,-94.704801,US
ELEC,MO,38.698811,-93.269555,US
ELEC,MO,38.69882,-93.269611,US
ELEC,KS,38.913757,-94.672096,US
ELEC,KS,38.913758,-94.672156,US
ELEC,MO,38.697571,-93.265185,US
ELEC,MO,38.697573,-93.265058,US
ELEC,MO,39.738243,-94.827675,US
ELEC,MO,39.738359,-94.827654,US
ELEC,KS,38.921532,-94.660515,US
ELEC,KS,38.921533,-94.660638,US
ELEC,KS,39.001196,-94.680703,US
ELEC,KS,39.001259,-94.680697,US
ELEC,MO,38.947301,-94.408908,US
ELEC,MO,38.947255,-94.408891,US
ELEC,MO,39.084456,-94.575985,US
ELEC,MO,39.08448,-94.576042,US
ELEC,MO,39.084523,-94.575977,US
ELEC,MO,38.946473,-94.405133,US
ELEC,MO,38.946526,-94.404999,US
ELEC,MO,38.946552,-94.404945,US
ELEC,KS,39.043909,-94.611225,US
ELEC,NC,36.074817,-79.270022,US
ELEC,MO,39.273412,-94.424027,US
ELEC,MO,39.273411,-94.423907,US
ELEC,MO,39.034749,-94.594724,US
ELEC,MO,39.766669,-94.854886,US
ELEC,MO,39.766694,-94.854982,US
ELEC,MO,39.019355,-94.196971,US
ELEC,MO,39.019354,-94.196904,US
ELEC,MO,39.078354,-94.579263,US
ELEC,MO,39.078328,-94.579414,US
ELEC,IL,41.887376,-87.793742,US
ELEC,MO,38.921292,-94.404045,US
ELEC,MO,38.921299,-94.403988,US
ELEC,MO,38.922872,-94.41017,US
ELEC,MO,38.922886,-94.410119,US
ELEC,MO,38.925086,-94.416022,US
ELEC,MO,38.92508,-94.415956,US
ELEC,MN,44.778637,-93.538775,US
ELEC,MD,39.222195,-76.888037,US
ELEC,IA,41.890092,-91.698695,US
ELEC,WA,48.179818,-122.12624,US
ELEC,MA,42.385103,-72.528257,US
ELEC,MO,39.099283,-94.582337,US
ELEC,MO,39.290235,-94.671395,US
ELEC,MO,39.290322,-94.671403,US
ELEC,NC,35.225683,-80.84576,US
ELEC,NC,35.225686,-80.845775,US
ELEC,NC,35.225675,-80.845784,US
ELEC,NC,35.225674,-80.845771,US
ELEC,NC,35.225671,-80.84576,US
ELEC,NC,35.225662,-80.845792,US
ELEC,WA,47.601564,-122.036305,US
ELEC,WA,47.60161,-122.036303,US
ELEC,MO,39.090591,-94.582365,US
ELEC,MO,39.090639,-94.582274,US
ELEC,MO,39.090523,-94.58208,US
ELEC,MO,39.090649,-94.582364,US
ELEC,MO,39.090562,-94.582263,US
ELEC,MO,39.122974,-94.476815,US
ELEC,MO,39.123342,-94.477139,US
ELEC,MO,39.123365,-94.47708,US
ELEC,MO,39.123083,-94.476504,US
ELEC,MO,39.123325,-94.477198,US
ELEC,KS,39.043249,-94.611264,US
ELEC,KS,39.043278,-94.610744,US
ELEC,KS,38.903505,-94.668133,US
ELEC,WA,47.761846,-122.191872,US
ELEC,MO,39.10115,-94.576282,US
ELEC,MO,39.101191,-94.576278,US
ELEC,KS,38.911554,-94.653631,US
ELEC,KS,38.912529,-94.650868,US
ELEC,KS,38.911643,-94.653581,US
ELEC,KS,38.912663,-94.653265,US
ELEC,KS,38.911597,-94.6536,US
ELEC,KS,38.912666,-94.653326,US
ELEC,KS,38.912532,-94.650931,US
ELEC,KS,38.912672,-94.653388,US
ELEC,MO,39.317342,-94.698362,US
ELEC,MO,39.317267,-94.698354,US
ELEC,MO,39.317255,-94.698404,US
ELEC,MO,39.317404,-94.698291,US
ELEC,MO,39.317299,-94.698377,US
ELEC,MO,39.317317,-94.698337,US
ELEC,MO,39.317439,-94.698318,US
ELEC,MO,39.317227,-94.69837,US
ELEC,MO,39.317361,-94.698308,US
ELEC,MO,39.312428,-94.702253,US
ELEC,MO,39.312431,-94.702437,US
ELEC,MO,39.312429,-94.702495,US
ELEC,MO,39.312432,-94.702552,US
ELEC,MO,39.312429,-94.702315,US
ELEC,MO,39.312429,-94.702379,US
ELEC,MO,39.149624,-94.549644,US
ELEC,MO,39.149698,-94.549639,US
ELEC,MO,39.14964,-94.549639,US
ELEC,KS,38.923726,-94.733427,US
ELEC,KS,38.923697,-94.733478,US
ELEC,MO,39.108483,-94.584752,US
ELEC,MO,39.108493,-94.584696,US
ELEC,KS,38.930562,-94.687971,US
ELEC,KS,38.930614,-94.687972,US
ELEC,KS,38.931333,-94.701522,US
ELEC,KS,38.931335,-94.701579,US
ELEC,OR,44.586126,-123.115473,US
ELEC,OR,44.586123,-123.11532,US
ELEC,FL,29.650728,-82.350981,US
ELEC,MD,39.198402,-76.684923,US
ELEC,MD,39.19905,-76.683952,US
ELEC,MD,39.198349,-76.684732,US
ELEC,MD,39.198382,-76.684588,US
ELEC,NC,35.233524,-80.934585,US
ELEC,NC,35.233223,-80.934266,US
ELEC,MA,42.349364,-71.041616,US
ELEC,MA,42.349498,-71.041509,US
ELEC,MA,42.349348,-71.041605,US
ELEC,MA,42.349189,-71.041176,US
ELEC,MA,42.349195,-71.04116,US
ELEC,MA,42.349221,-71.041434,US
ELEC,MA,42.349184,-71.041696,US
ELEC,TN,35.050429,-85.050782,US
ELEC,TN,35.050278,-85.050435,US
ELEC,TN,35.050722,-85.050665,US
ELEC,MO,38.760126,-93.74304,US
ELEC,MO,38.760232,-93.743043,US
ELEC,MO,39.103172,-94.579115,US
ELEC,MO,39.103309,-94.579045,US
ELEC,MO,39.103322,-94.579019,US
ELEC,PA,40.067792,-75.53055,US
ELEC,PA,40.067063,-75.53165,US
ELEC,BC,49.274733,-123.101516,CA
ELEC,ON,43.646675,-79.39089,CA
ELEC,ON,43.646675,-79.390901,CA
ELEC,ON,43.324048,-79.798083,CA
ELEC,ON,43.324103,-79.798029,CA
ELEC,ON,43.324129,-79.797751,CA
ELEC,ON,42.9881,-81.246045,CA
ELEC,ON,42.988053,-81.246045,CA
ELEC,BC,49.371365,-123.098642,CA
ELEC,FL,28.664081,-81.380961,US
ELEC,TX,30.206337,-95.453299,US
ELEC,CO,40.377767,-105.513528,US
ELEC,IL,41.721844,-87.732848,US
ELEC,CO,40.520814,-105.019672,US
ELEC,CO,39.746769,-104.993612,US
ELEC,CO,40.018574,-105.275054,US
ELEC,CO,40.016135,-105.282185,US
ELEC,OH,40.301636,-83.5278,US
ELEC,OH,40.301714,-83.527806,US
ELEC,OH,40.301678,-83.527793,US
ELEC,OH,40.302892,-83.527476,US
ELEC,OH,40.302935,-83.527526,US
ELEC,GA,33.778995,-84.389857,US
ELEC,GA,33.778984,-84.389968,US
ELEC,GA,33.778986,-84.389926,US
ELEC,GA,33.778994,-84.389849,US
ELEC,GA,33.778988,-84.38995,US
ELEC,GA,33.778987,-84.389935,US
ELEC,GA,33.778986,-84.3899,US
ELEC,GA,33.778992,-84.389884,US
ELEC,GA,33.778985,-84.389909,US
ELEC,GA,33.778567,-84.389555,US
ELEC,GA,33.778985,-84.389917,US
ELEC,MI,42.359918,-83.063176,US
ELEC,MI,42.360268,-83.064687,US
ELEC,MO,39.005638,-94.577258,US
ELEC,MO,39.005674,-94.577274,US
ELEC,GA,33.951757,-84.235241,US
ELEC,UT,40.537723,-111.896728,US
ELEC,UT,40.70782,-112.02541,US
ELEC,UT,40.707819,-112.025415,US
ELEC,UT,40.772293,-112.019644,US
ELEC,FL,26.123863,-80.146955,US
ELEC,FL,26.12382,-80.147022,US
ELEC,BC,49.520508,-115.75455,CA
ELEC,BC,49.19713,-123.1485,CA
ELEC,BC,49.197155,-123.14854,CA
ELEC,BC,49.197124,-123.1488,CA
ELEC,BC,49.197138,-123.148695,CA
ELEC,BC,49.19596,-123.146226,CA
ELEC,BC,49.195995,-123.14625,CA
ELEC,BC,49.196045,-123.146281,CA
ELEC,BC,49.196115,-123.146332,CA
ELEC,BC,49.196085,-123.146304,CA
ELEC,BC,49.19409,-123.178786,CA
ELEC,BC,49.194097,-123.178793,CA
ELEC,OR,42.187588,-122.691912,US
ELEC,IN,40.416259,-86.85868,US
ELEC,IN,40.415954,-86.858393,US
ELEC,HI,21.403001,-157.970341,US
ELEC,TX,30.266102,-97.751688,US
ELEC,TX,30.266118,-97.751731,US
ELEC,TX,30.266102,-97.751667,US
ELEC,TX,32.843425,-96.8494,US
ELEC,TX,32.843292,-96.849226,US
ELEC,TX,32.843432,-96.849392,US
ELEC,CO,39.747217,-104.997422,US
ELEC,CO,39.747252,-104.997454,US
ELEC,CO,39.747287,-104.997486,US
ELEC,DC,38.906676,-77.048355,US
ELEC,DC,38.906685,-77.04837,US
ELEC,NV,38.532436,-118.624919,US
ELEC,UT,40.746789,-111.876313,US
ELEC,UT,40.760082,-111.884841,US
ELEC,PA,40.039682,-76.30729,US
ELEC,PA,40.039721,-76.307443,US
ELEC,NC,35.627194,-79.766719,US
ELEC,FL,25.776618,-80.179161,US
ELEC,FL,25.776599,-80.179106,US
ELEC,MA,42.338274,-71.095992,US
ELEC,TX,30.243203,-97.721277,US
ELEC,TX,30.241897,-97.720511,US
ELEC,TX,30.241993,-97.720295,US
ELEC,TX,30.241932,-97.720201,US
ELEC,TX,30.241887,-97.720486,US
ELEC,TX,30.241913,-97.720142,US
ELEC,TX,30.241921,-97.72046,US
ELEC,TX,30.241986,-97.720212,US
ELEC,TX,30.241886,-97.720477,US
ELEC,TX,30.241954,-97.720481,US
ELEC,PA,40.797601,-77.869698,US
ELEC,PA,40.797917,-77.869954,US
ELEC,MA,42.364802,-71.366404,US
ELEC,MO,39.767319,-94.848834,US
